en,de,kind,category,confidence,source,verified_at,note,loc_key,en_id
Lightweight Axes,Leichte Äxte,effect,,localization,resources.assets,2026-09-22,,Effect_FasterWoodcutters_Name,lightweight_axes
Lightweight Wood,Leichteres Holz,effect,,localization,resources.assets,2026-09-22,,ConditionalNeedEffect_WoodcutterCapacity10_Name,lightweight_wood
Lizard,Echse,effect,,localization,resources.assets,2026-09-22,,Reward_Lizard_Name,lizard
Lizard Clan Support,Unterstützung der Echsenfraktion,effect,,localization,resources.assets,2026-09-22,,ResolveEffect_LizardsFactionSupport_Name,lizard_clan_support
Lizard Friendship,Echsen-Freundschaft,effect,,localization,resources.assets,2026-09-22,,Reward_GuaranteedLizardNewcommers_Name,lizard_friendship
Lizard Housing,Echsenhaus,effect,,localization,resources.assets,2026-09-22,,ResolveEffect_LizardHousingEffect_Name,lizard_housing
Local Taxes,Lokale Steuern,effect,,localization,resources.assets,2026-09-22,,Reward_LocalTaxes_Name,local_taxes
Long Live the Queen,Lang lebe die Königin,effect,,localization,resources.assets,2026-09-22,,Effect_ResolveForReputation_Name,long_live_the_queen
Long Term Contract,Langfristiger Vertrag,effect,,localization,resources.assets,2026-09-22,,Effect_MoreResolveForComfortable_Name,long_term_contract
Looming Darkness,Drohende Finsternis,effect,,localization,resources.assets,2026-09-22,,ResolveEffect_StormPenalty_Name,looming_darkness
Lost Newcomers,Verirrte Neuankömmlinge,effect,,localization,resources.assets,2026-09-22,,Effect_SELateNewcomers_Holder_Name,lost_newcomers
Lost Supplies,Verlorene Vorräte,effect,,localization,resources.assets,2026-09-22,,Reward_MeatAndGrainForEvents_Name,lost_supplies
Lucky Charm,Glücksbringer,effect,,localization,resources.assets,2026-09-22,,Effect_TraderReroll_Name,lucky_charm
Lucky Talisman,Glücksbringer,effect,,localization,resources.assets,2026-09-22,,Effect_EventTimeReduction10_Name,lucky_talisman
Luxury,Luxus,effect,,localization,resources.assets,2026-09-22,,ResolveEffect_LuxuryEffect_Name,luxury
Luxury Tax,Luxussteuer,effect,,localization,resources.assets,2026-09-22,,Reward_AmberForLuxury_Name,luxury_tax
Makeshift Water Tank,Provisorischer Wassertank,effect,,localization,resources.assets,2026-09-22,,Effect_TankCapacity_Name,makeshift_water_tank
Malcontents,Unzufriedene,effect,,localization,resources.assets,2026-09-22,,Effect_GlobalReputationTresholdIncrease_Name,malcontents
Mark of the Sealed Ones,Mal der Versiegelten,effect,,localization,resources.assets,2026-09-22,,Effect_CorruptedSacrifice_Name,mark_of_the_sealed_ones
Market Carts,Marktkarren,effect,,localization,resources.assets,2026-09-22,,Reward_InstitutionGlobalCapacity_Name,market_carts
Market Shift Plan,Marktveränderungsplan,effect,,localization,resources.assets,2026-09-22,,Effect_MoreTradeOffers_Name,market_shift_plan
Marrow Growth,Markwachstum,effect,,localization,resources.assets,2026-09-22,,SeasonalEffect_MarrowMine_Name,marrow_growth
Master Blueprint,Hauptentwurf,effect,,localization,resources.assets,2026-09-22,,Effect_AllCampsUnlock_Name,master_blueprint
Mating Season,Paarungszeit,effect,,localization,resources.assets,2026-09-22,,Reward_SeasonalEffect_MatingSeason_Name,mating_season
Meat Cleavers,Fleischhacker,effect,,localization,resources.assets,2026-09-22,,Reward_ButcherProd50_Name,meat_cleavers
Meat Specialization,Fleischspezialisierung,effect,,localization,resources.assets,2026-09-22,,Reward_MeatSpecialization_Name,meat_specialization
Medium Mystery Box,Mittlere Überraschungskiste,effect,,localization,resources.assets,2026-09-22,,Reward_RewardsPack_Medium_Name,medium_mystery_box
Melancholy,Melancholie,effect,,localization,resources.assets,2026-09-22,,ConditionalNeedEffect_Melancholy_Name,melancholy
Memorial Rite,Gedenkritus,effect,,localization,resources.assets,2026-09-22,,Effect_FuneralFeast_Resolve_Name,memorial_rite
Memory of the Forest,Erinnerung des Waldes,effect,,localization,resources.assets,2026-09-22,,Effect_MemoryoftheForest_Name,memory_of_the_forest
Mesmerizing Light,Hypnotisches Licht,effect,,localization,resources.assets,2026-09-22,,Effect_MesmerizingLight_Name,mesmerizing_light
Metal Delivery Line,Metall-Lieferkette,effect,,localization,resources.assets,2026-09-22,,Reward_GoodPerMinute_CopperBar_Name,metal_delivery_line
Metallurgic Experts,Metallurgie-Experten,effect,,localization,resources.assets,2026-09-22,,Effect_MetallurgicExperts_Name,metallurgic_experts
Metallurgic Proficiency,Metallurgische Tüchtigkeit,effect,,localization,resources.assets,2026-09-22,,Reward_MetalProdBoost_Name,metallurgic_proficiency
Microfilter Net,Mikrofilternetz,effect,,localization,resources.assets,2026-09-22,,Reward_AlgaeRawProd_Name,microfilter_net
Mine Dredging,Ausbaggerung,effect,,localization,resources.assets,2026-09-22,,Effect_MoreCharges_Name,mine_dredging
Minecart,Lore,effect,,localization,resources.assets,2026-09-22,,Effect_MineCarts_Name,minecart
Mining Automatons,Minenautomat,effect,,localization,resources.assets,2026-09-22,,Effect_AutomatonInAllMines_Name,mining_automatons
Miracle of Agility,Das Wunder der Wendigkeit,effect,,localization,resources.assets,2026-09-22,,Reward_BeaconEffect_WorkingSpeed_Name,miracle_of_agility
Miracle of Peace,Das Wunder des Friedens,effect,,localization,resources.assets,2026-09-22,,Reward_BeaconEffect_LowerHostility_Name,miracle_of_peace
Miracle of Strength,Das Wunder der Stärke,effect,,localization,resources.assets,2026-09-22,,Reward_BeaconEffect_BonusHP_Name,miracle_of_strength
Missing Crude Workstation,Fehlende primitive Werkbank,effect,,localization,resources.assets,2026-09-22,,Effect_MissingCrudeWorkstation_Name,missing_crude_workstation
Mist Piercers,Nebeldurchdringer,effect,,localization,resources.assets,2026-09-22,,Reward_MistsPiercers_Name,mist_piercers
Mistworm Infestation,Nebelwurmbefall,effect,,localization,resources.assets,2026-09-22,,Effect_MistwormFood_Name,mistworm_infestation
Mitosis,Mitose,effect,,localization,resources.assets,2026-09-22,,Effect_BlightrotCloning_Name,mitosis
Mold Supply,Düngerversorgung,effect,,localization,resources.assets,2026-09-22,,Reward_MoldSupply_Name,mold_supply
Moldy Grain Seeds,Schimmelige Getreidesamen,effect,,localization,resources.assets,2026-09-22,,Reward_MoldGrain_Name,moldy_grain_seeds
Monastery of the Holy Flame,Kloster der Heiligen Flamme,effect,,localization,resources.assets,2026-09-22,,ModifierEffect_NoControl_Name,monastery_of_the_holy_flame
More trade offers,Mehr Handelsangebote,effect,,localization,resources.assets,2026-09-22,,Effect_ExtendTradeRoutes_Name,more_trade_offers
Mortar and Pestle,Mörser und Stößel,effect,,localization,resources.assets,2026-09-22,,Reward_BalmRawProd_Name,mortar_and_pestle
Moss Broccoli Seeds,Moos-Brokkoli-Samen,effect,,localization,resources.assets,2026-09-22,,Reward_VegetablesInGreenhouse_Name,moss_broccoli_seeds
Motivated,Motiviert,effect,,localization,resources.assets,2026-09-22,,ResolveEffect_Motivated_Name,motivated
Muddy Ground,Schlammiger Boden,effect,,localization,resources.assets,2026-09-22,,Reward_SeasonalEffect_MuddyGround_Name,muddy_ground
Mushroom Delivery Line,Pilze-Lieferkette,effect,,localization,resources.assets,2026-09-22,,Reward_GoodPerMinute_Mushrooms_Name,mushroom_delivery_line
Mushroom Seedlings,Pilzsämlinge,effect,,localization,resources.assets,2026-09-22,,Effect_MushroomInFarms_Name,mushroom_seedlings
Mushrooms After Rain,Pilze nach dem Regen,effect,,localization,resources.assets,2026-09-22,,Reward_SeasonalEffect_RawProd_Mushroom_Name,mushrooms_after_rain
Natural Filtration,Natürliche Filterung,effect,,localization,resources.assets,2026-09-22,,SeasonalEffect_NaturalFiltration_Name,natural_filtration
Nauseating Spores,Übelkeit erregende Sporen,effect,,localization,resources.assets,2026-09-22,,ConditionalNeedEffect_NauseousSpores_Name,nauseating_spores
Negligence,Vernachlässigung,effect,,localization,resources.assets,2026-09-22,,ResolveEffect_UnfairTreatmentPenalty_Name,negligence
Nest Eggs,Nesteier,effect,,localization,resources.assets,2026-09-22,,Reward_StormbirdEggs_Name,nest_eggs
Nets,Netze,effect,,localization,resources.assets,2026-09-22,,Reward_Nets_Name,nets
New Caravan Member,Neues Karawanenmitglied,effect,,localization,resources.assets,2026-09-22,,CycleEffect_Villagers_GenericGain1_Name,new_caravan_member
New Caravan Members,Neue Karawanenmitglieder,effect,,localization,resources.assets,2026-09-22,,CycleEffect_Villagers_GenericGainMultiple_Name,new_caravan_members
New Terms,Neue Bedingungen,effect,,localization,resources.assets,2026-09-22,,CycleEffect_GhostTownForceTraderPriceReduction_Name,new_terms
No Cooking Utensils,Kein Kochbesteck,effect,,localization,resources.assets,2026-09-22,,Effect_Nocookingutensils_Name,no_cooking_utensils
No Hope,Keine Hoffnung,effect,,localization,resources.assets,2026-09-22,,ResolveEffect_NoFirePenalty_Name,no_hope
No Quality Control,Keine Qualitätskontrolle,effect,,localization,resources.assets,2026-09-22,,Reward_WoodForInsects_Name,no_quality_control
No contact,Kein Kontakt,effect,,localization,resources.assets,2026-09-22,,ConditionalNeedEffect_NoImpatienceReduction_Name,no_contact
Obsidian Box,Obsidiankiste,effect,,localization,resources.assets,2026-09-22,,CycleEffect_SealFragments_Name,obsidian_box
Obsidian Runestone,Obsidian-Runenstein,effect,,localization,resources.assets,2026-09-22,,Effect_HearthHP500_Name,obsidian_runestone
Obsidian Sickles,Obsidian-Sicheln,effect,,localization,resources.assets,2026-09-22,,Reward_HarvestingRatePlus25_Name,obsidian_sickles
Obsidian Tools,Obsidian-Werkzeuge,effect,,localization,resources.assets,2026-09-22,,Reward_ReinforcedTools_Homestead_Name,obsidian_tools
Oil Delivery Line,Öl-Lieferkette,effect,,localization,resources.assets,2026-09-22,,Reward_GoodPerMinute_Oil_Name,oil_delivery_line
Oil Vessels,Ölgefäße,effect,,localization,resources.assets,2026-09-22,,Reward_OilVessels_Name,oil_vessels
Old Fedora Hat,Alter Filzhut,effect,,localization,resources.assets,2026-09-22,,Effect_FedoraHat_Name,old_fedora_hat
Old Ghran's Technique,Technik der alten Ghran,effect,,localization,resources.assets,2026-09-22,,Reward_OldGhran'sTechnique_Name,old_ghrans_technique
Ominous Presence,Bedrohliche Präsenz,effect,,localization,resources.assets,2026-09-22,,ModifierEffect_OminousPresence_Name,ominous_presence
Ominous Whispers,Bedrohliches Flüstern,effect,,localization,resources.assets,2026-09-22,,ResolveEffect_VaultResolvePenalty_Name,ominous_whispers
Orderly Storage,Ordnungsgemäße Lagerung,effect,,localization,resources.assets,2026-09-22,,Reward_BiggerStorage_Name,orderly_storage
Ore Delivery Line,Erz-Lieferkette,effect,,localization,resources.assets,2026-09-22,,Reward_GoodPerMinute_CopperOre_Name,ore_delivery_line
Over-Diligent Woodworkers,Überfleißige Holzarbeiter,effect,,localization,resources.assets,2026-09-22,,Reward_AccidentalBarrels_Name,over_diligent_woodworkers
Overcharged Rainpunk Technology,Überladene Regenpunk-Technologie,effect,,localization,resources.assets,2026-09-22,,Effect_RainpunkFoundryBlightrotSpawn_Name,overcharged_rainpunk_technology
Overexploitation,Übernutzung,effect,,localization,resources.assets,2026-09-22,,Effect_Overexploitation_Name,overexploitation
Overflow,Überschwemmung,effect,,localization,resources.assets,2026-09-22,,Effect_Overflow_Name,overflow
Overgrown Library,Überwucherte Bibliothek,effect,,localization,resources.assets,2026-09-22,,ModifierEffect_OvergrownLibrary_Name,overgrown_library
Overgrown Vegetation,Überwachsene Vegetation,effect,,localization,resources.assets,2026-09-22,,Reward_BiomeEffect_BigTrees_Name,overgrown_vegetation
Overheating,Überhitzung,effect,,localization,resources.assets,2026-09-22,,SeasonalEffect_ProdSpeedForSparkdew_Name,overheating
Overwhelmed Gatherers,Überforderte Sammler,effect,,localization,resources.assets,2026-09-22,,Effect_AllCampsUnlock_Child_Name,overwhelmed_gatherers
Overzealous Architects,Übereifrige Architekten,effect,,localization,resources.assets,2026-09-22,,Reward_BlueprintsForUpgrades_Name,overzealous_architects
Pack of Meat,Fleischpaket,effect,,localization,resources.assets,2026-09-22,,Reward_Meat_Name,pack_of_meat
Pack of Mushrooms,Pilzepaket,effect,,localization,resources.assets,2026-09-22,,Reward_Mushrooms_Name,pack_of_mushrooms
Pack of Roots,Wurzelpakete,effect,,localization,resources.assets,2026-09-22,,Reward_PackofRoots_Name,pack_of_roots
Pack of Skewers,Fleischspieß-Paket,effect,,localization,resources.assets,2026-09-22,,Reward_Skewers_Name,pack_of_skewers
Packs of Building Materials,Baumaterialien-Pakete,effect,,localization,resources.assets,2026-09-22,,Reward_PackOfBuildingMaterials_Name,packs_of_building_materials
Packs of Crops,Feldfruchtpakete,effect,,localization,resources.assets,2026-09-22,,Reward_PackOfCrops_Name,packs_of_crops
Packs of Provisions,Proviantpakete,effect,,localization,resources.assets,2026-09-22,,Reward_PackOfProvisions_Name,packs_of_provisions
Parasites,Parasiten,effect,,localization,resources.assets,2026-09-22,,Effect_Parasites_Name,parasites
Parts,Teile,effect,,localization,resources.assets,2026-09-22,,Reward_Parts_Name,parts
Peasant Supplies,Bauernbedarf,effect,,localization,resources.assets,2026-09-22,,Reward_AccidentalProvisions_Name,peasant_supplies
Pestilence,Pestilenz,effect,,localization,resources.assets,2026-09-22,,SeasonalEffect_BlightForSparkdew_Penalty_Name,pestilence
Petrification,Versteinerung,effect,,localization,resources.assets,2026-09-22,,Effect_PetrifiedTreeWoodcutting_Name,petrification
Petrified Egg,Versteinertes Ei,effect,,localization,resources.assets,2026-09-22,,Effect_PetrifiedEgg_Name,petrified_egg
Petrified Necropolis,Versteinerte Nekropolis,effect,,localization,resources.assets,2026-09-22,,ModifierEffect_PetrifiedNecropolis_Name,petrified_necropolis
Petrified Wood,Versteinertes Holz,effect,,localization,resources.assets,2026-09-22,,Effect_RemoveAllWood_Name,petrified_wood
Pickle Jars,Konservengläser,effect,,localization,resources.assets,2026-09-22,,Reward_PickleJars_Name,pickle_jars
Pickled Goods,Eingelegte Nahrung,effect,,localization,resources.assets,2026-09-22,,ResolveEffect_PickledEffect_Name,pickled_goods
Pickled Goods Delivery Line,Eingelegte-Nahrung-Lieferkette,effect,,localization,resources.assets,2026-09-22,,Reward_GoodPerMinute_PickledGoods_Name,pickled_goods_delivery_line
Pie,Pastete,effect,,localization,resources.assets,2026-09-22,,ResolveEffect_PieEffect_Name,pie
Pie Delivery Line,Pasteten-Lieferkette,effect,,localization,resources.assets,2026-09-22,,Reward_GoodPerMinute_Pie_Name,pie_delivery_line
Piercing Winds,Durchdringende Winde,effect,,localization,resources.assets,2026-09-22,,ConditionalNeedEffect_PiercingWinds_Name,piercing_winds
Pit Pony,Grubenpferd,effect,,localization,resources.assets,2026-09-22,,Effect_PitPony_Name,pit_pony
Plague of Blindness,Plage der Blindheit,effect,,localization,resources.assets,2026-09-22,,Effect_PlagueOfBlindness_Name,plague_of_blindness
Plague of Corrupted Water,Abwasserseuche,effect,,localization,resources.assets,2026-09-22,,Effect_PlagueOfWater_Name,plague_of_corrupted_water
Plague of Darkness,Plage der Finsternis,effect,,localization,resources.assets,2026-09-22,,Effect_PlagueOfDarkness_Name,plague_of_darkness
Plague of Death,Todesseuche,effect,,localization,resources.assets,2026-09-22,,Effect_PlagueOfDeath_Name,plague_of_death
Plague of Fire,Feuerplage,effect,,localization,resources.assets,2026-09-22,,Effect_PlagueOfFire_Name,plague_of_fire
Plague of Fishmen,Fischmenschenplage,effect,,localization,resources.assets,2026-09-22,,Effect_PlagueOfFishmen_Name,plague_of_fishmen
Plague of Locusts,Hummerplage,effect,,localization,resources.assets,2026-09-22,,Effect_PlagueOfLocusts_Name,plague_of_locusts
Plague of Malady,Krankheitsplage,effect,,localization,resources.assets,2026-09-22,,Effect_PlagueOfMalady_Name,plague_of_malady
Plague of Mosquitoes,Moskitoplage,effect,,localization,resources.assets,2026-09-22,,Effect_PlagueOfMosquito_Name,plague_of_mosquitoes
Plague of Mysteries,Plage der Geheimnisse,effect,,localization,resources.assets,2026-09-22,,Effect_PlagueOfMysteries_Name,plague_of_mysteries
Plague of Rats,Rattenplage,effect,,localization,resources.assets,2026-09-22,,Effect_PlagueOfRats_Name,plague_of_rats
Plague of Snakes,Schlangenplage,effect,,localization,resources.assets,2026-09-22,,Effect_PlagueOfSnakes_Name,plague_of_snakes
Plague of Thunderstorms,Plage der Gewitterstürme,effect,,localization,resources.assets,2026-09-22,,Effect_PlagueOfThunderstorm_Name,plague_of_thunderstorms
Plague of the Dark Forest,Plage des Dunklen Waldes,effect,,localization,resources.assets,2026-09-22,,Effect_PlagueOfForest_Name,plague_of_the_dark_forest
Playing with Feelings,Mit Gefühlen spielen,effect,,localization,resources.assets,2026-09-22,,Effect_Gambler_RandomRaceFavoring_Name,playing_with_feelings
Plundering,Plünderungen,effect,,localization,resources.assets,2026-09-22,,Effect_ChestPlunder_Name,plundering
